battingteam,bowlingteam,matchid,batsmanname,0
Mumbai Indians,Kolkata Knight Riders,1178431,Q de Kock,134.7826086956522
Mumbai Indians,Kolkata Knight Riders,1178431,RG Sharma,114.28571428571428
Mumbai Indians,Kolkata Knight Riders,1178431,SA Yadav,167.85714285714286
Mumbai Indians,Kolkata Knight Riders,1216508,HH Pandya,276.9230769230769
Mumbai Indians,Kolkata Knight Riders,1216508,KA Pollard,350.0
Mumbai Indians,Kolkata Knight Riders,1216508,KH Pandya,133.33333333333331
Mumbai Indians,Kolkata Knight Riders,1216508,Q de Kock,66.66666666666666
Mumbai Indians,Kolkata Knight Riders,1216508,RG Sharma,305.08474576271186
Mumbai Indians,Kolkata Knight Riders,1216508,SA Yadav,342.85714285714283
Mumbai Indians,Kolkata Knight Riders,1216508,SS Tiwary,314.2857142857143
Mumbai Indians,Kolkata Knight Riders,1254062,HH Pandya,88.23529411764706
Mumbai Indians,Kolkata Knight Riders,1254062,Ishan Kishan,33.33333333333333
Mumbai Indians,Kolkata Knight Riders,1254062,JJ Bumrah,0.0
Mumbai Indians,Kolkata Knight Riders,1254062,KA Pollard,62.5
Mumbai Indians,Kolkata Knight Riders,1254062,KH Pandya,211.11111111111111
Mumbai Indians,Kolkata Knight Riders,1254062,Marco Jansen,50.0
Mumbai Indians,Kolkata Knight Riders,1254062,Q de Kock,33.33333333333333
Mumbai Indians,Kolkata Knight Riders,1254062,RD Chahar,114.28571428571428
Mumbai Indians,Kolkata Knight Riders,1254062,RG Sharma,134.375
Mumbai Indians,Kolkata Knight Riders,1254062,SA Yadav,156.75675675675674
Mumbai Indians,Kolkata Knight Riders,1254096,Adam Milne,100.0
Mumbai Indians,Kolkata Knight Riders,1254096,Ishan Kishan,115.38461538461537
Mumbai Indians,Kolkata Knight Riders,1254096,KA Pollard,160.0
Mumbai Indians,Kolkata Knight Riders,1254096,KH Pandya,133.33333333333331
Mumbai Indians,Kolkata Knight Riders,1254096,Q de Kock,135.71428571428572
Mumbai Indians,Kolkata Knight Riders,1254096,RG Sharma,112.90322580645163
Mumbai Indians,Kolkata Knight Riders,1254096,SA Yadav,60.0
Mumbai Indians,Kolkata Knight Riders,1254096,SS Tiwary,250.0
Mumbai Indians,Punjab Kings,1254074,HH Pandya,50.0
Mumbai Indians,Punjab Kings,1254074,Ishan Kishan,35.294117647058826
Mumbai Indians,Punjab Kings,1254074,KA Pollard,166.66666666666669
Mumbai Indians,Punjab Kings,1254074,KH Pandya,100.0
Mumbai Indians,Punjab Kings,1254074,Q de Kock,60.0
Mumbai Indians,Punjab Kings,1254074,RG Sharma,121.15384615384615
Mumbai Indians,Punjab Kings,1254074,SA Yadav,121.42857142857142
Mumbai Indians,Punjab Kings,1254099,HH Pandya,133.33333333333331
Mumbai Indians,Punjab Kings,1254099,KA Pollard,200.0
Mumbai Indians,Punjab Kings,1254099,Q de Kock,96.55172413793103
Mumbai Indians,Punjab Kings,1254099,RG Sharma,80.0
Mumbai Indians,Punjab Kings,1254099,SA Yadav,0.0
Mumbai Indians,Punjab Kings,1254099,SS Tiwary,121.62162162162163
Mumbai Indians,Rajasthan Royals,1136581,E Lewis,0.0
Mumbai Indians,Rajasthan Royals,1136581,HH Pandya,200.0
Mumbai Indians,Rajasthan Royals,1136581,Ishan Kishan,138.0952380952381
Mumbai Indians,Rajasthan Royals,1136581,KA Pollard,110.00000000000001
Mumbai Indians,Rajasthan Royals,1136581,KH Pandya,116.66666666666667
Mumbai Indians,Rajasthan Royals,1136581,M Markande,0.0
Mumbai Indians,Rajasthan Royals,1136581,MJ McClenaghan,0.0
Mumbai Indians,Rajasthan Royals,1136581,RG Sharma,0.0
Mumbai Indians,Rajasthan Royals,1136581,SA Yadav,152.0
Mumbai Indians,Rajasthan Royals,1136607,BCJ Cutting,157.14285714285714
Mumbai Indians,Rajasthan Royals,1136607,E Lewis,142.22222222222223
Mumbai Indians,Rajasthan Royals,1136607,HH Pandya,165.2173913043478
Mumbai Indians,Rajasthan Royals,1136607,Ishan Kishan,109.09090909090908
Mumbai Indians,Rajasthan Royals,1136607,KH Pandya,50.0
Mumbai Indians,Rajasthan Royals,1136607,RG Sharma,0.0
Mumbai Indians,Rajasthan Royals,1136607,SA Yadav,121.875
Mumbai Indians,Rajasthan Royals,1178402,HH Pandya,230.76923076923075
Mumbai Indians,Rajasthan Royals,1178402,Ishan Kishan,166.66666666666669
Mumbai Indians,Rajasthan Royals,1178402,KA Pollard,50.0
Mumbai Indians,Rajasthan Royals,1178402,Q de Kock,156.60377358490567
Mumbai Indians,Rajasthan Royals,1178402,RG Sharma,146.875
Mumbai Indians,Rajasthan Royals,1178402,SA Yadav,160.0
Mumbai Indians,Rajasthan Royals,1178411,BCJ Cutting,144.44444444444443
Mumbai Indians,Rajasthan Royals,1178411,HH Pandya,147.05882352941177
Mumbai Indians,Rajasthan Royals,1178411,KA Pollard,142.85714285714286
Mumbai Indians,Rajasthan Royals,1178411,KH Pandya,100.0
Mumbai Indians,Rajasthan Royals,1178411,Q de Kock,137.5
Mumbai Indians,Rajasthan Royals,1178411,RG Sharma,71.42857142857143
Mumbai Indians,Rajasthan Royals,1178411,SA Yadav,117.64705882352942
Mumbai Indians,Rajasthan Royals,1216511,HH Pandya,165.0
Mumbai Indians,Rajasthan Royals,1216511,Ishan Kishan,0.0
Mumbai Indians,Rajasthan Royals,1216511,KH Pandya,76.47058823529412
Mumbai Indians,Rajasthan Royals,1216511,Q de Kock,160.0
Mumbai Indians,Rajasthan Royals,1216511,RG Sharma,154.16666666666669
Mumbai Indians,Rajasthan Royals,1216511,SA Yadav,170.83333333333331
Mumbai Indians,Rajasthan Royals,1254081,KA Pollard,250.0
Mumbai Indians,Rajasthan Royals,1254081,KH Pandya,151.85185185185185
Mumbai Indians,Rajasthan Royals,1254081,Q de Kock,160.0
Mumbai Indians,Rajasthan Royals,1254081,RG Sharma,88.23529411764706
Mumbai Indians,Rajasthan Royals,1254081,SA Yadav,160.0
Mumbai Indians,Royal Challengers Bangalore,1136574,E Lewis,170.45454545454547
Mumbai Indians,Royal Challengers Bangalore,1136574,HH Pandya,340.0
Mumbai Indians,Royal Challengers Bangalore,1136574,Ishan Kishan,0.0
Mumbai Indians,Royal Challengers Bangalore,1136574,KA Pollard,75.0
Mumbai Indians,Royal Challengers Bangalore,1136574,KH Pandya,123.07692307692308
Mumbai Indians,Royal Challengers Bangalore,1136574,MJ McClenaghan,200.0
Mumbai Indians,Royal Challengers Bangalore,1136574,RG Sharma,179.62962962962962
Mumbai Indians,Royal Challengers Bangalore,1136574,SA Yadav,0.0
Mumbai Indians,Royal Challengers Bangalore,1136591,BCJ Cutting,200.0
Mumbai Indians,Royal Challengers Bangalore,1136591,HH Pandya,131.11111111111111
Mumbai Indians,Royal Challengers Bangalore,1136591,Ishan Kishan,0.0
Mumbai Indians,Royal Challengers Bangalore,1136591,JP Duminy,97.05882352941177
Mumbai Indians,Royal Challengers Bangalore,1136591,KA Pollard,100.0
Mumbai Indians,Royal Challengers Bangalore,1136591,KH Pandya,126.3157894736842
Mumbai Indians,Royal Challengers Bangalore,1136591,RG Sharma,0.0
Mumbai Indians,Royal Challengers Bangalore,1136591,SA Yadav,111.11111111111111
Mumbai Indians,Royal Challengers Bangalore,1175362,HH Pandya,226.66666666666666
Mumbai Indians,Royal Challengers Bangalore,1175362,JJ Bumrah,100.0
Mumbai Indians,Royal Challengers Bangalore,1175362,KA Pollard,85.71428571428571
Mumbai Indians,Royal Challengers Bangalore,1175362,KH Pandya,50.0
Mumbai Indians,Royal Challengers Bangalore,1175362,M Markande,120.0
Mumbai Indians,Royal Challengers Bangalore,1175362,MJ McClenaghan,25.0
Mumbai Indians,Royal Challengers Bangalore,1175362,Q de Kock,114.99999999999999
Mumbai Indians,Royal Challengers Bangalore,1175362,RG Sharma,145.45454545454547
Mumbai Indians,Royal Challengers Bangalore,1175362,SA Yadav,172.0
Mumbai Indians,Royal Challengers Bangalore,1175362,Yuvraj Singh,184.6153846153846
Mumbai Indians,Royal Challengers Bangalore,1178406,HH Pandya,210.52631578947367
Mumbai Indians,Royal Challengers Bangalore,1178406,Ishan Kishan,233.33333333333334
Mumbai Indians,Royal Challengers Bangalore,1178406,KH Pandya,54.54545454545454
Mumbai Indians,Royal Challengers Bangalore,1178406,Q de Kock,151.85185185185185
Mumbai Indians,Royal Challengers Bangalore,1178406,RG Sharma,145.0
Mumbai Indians,Royal Challengers Bangalore,1178406,SA Yadav,126.08695652173914
Mumbai Indians,Royal Challengers Bangalore,1216547,HH Pandya,115.38461538461537
Mumbai Indians,Royal Challengers Bangalore,1216547,Ishan Kishan,171.18644067796612
Mumbai Indians,Royal Challengers Bangalore,1216547,KA Pollard,248.0
Mumbai Indians,Royal Challengers Bangalore,1216547,Q de Kock,93.75
Mumbai Indians,Royal Challengers Bangalore,1216547,RG Sharma,100.0
Mumbai Indians,Royal Challengers Bangalore,1216547,SA Yadav,0.0
Mumbai Indians,Royal Challengers Bangalore,1254058,CA Lynn,142.85714285714286
Mumbai Indians,Royal Challengers Bangalore,1254058,HH Pandya,130.0
Mumbai Indians,Royal Challengers Bangalore,1254058,Ishan Kishan,145.0
Mumbai Indians,Royal Challengers Bangalore,1254058,JJ Bumrah,50.0
Mumbai Indians,Royal Challengers Bangalore,1254058,KA Pollard,77.77777777777779
Mumbai Indians,Royal Challengers Bangalore,1254058,KH Pandya,114.28571428571428
Mumbai Indians,Royal Challengers Bangalore,1254058,Marco Jansen,0.0
Mumbai Indians,Royal Challengers Bangalore,1254058,RG Sharma,126.66666666666666
Mumbai Indians,Royal Challengers Bangalore,1254058,SA Yadav,139.1304347826087
Mumbai Indians,Royal Challengers Bangalore,1254108,Adam Milne,0.0
Mumbai Indians,Royal Challengers Bangalore,1254108,HH Pandya,57.14285714285714
Mumbai Indians,Royal Challengers Bangalore,1254108,Ishan Kishan,75.0
Mumbai Indians,Royal Challengers Bangalore,1254108,JJ Bumrah,83.33333333333334
Mumbai Indians,Royal Challengers Bangalore,1254108,KA Pollard,70.0
Mumbai Indians,Royal Challengers Bangalore,1254108,KH Pandya,54.54545454545454
Mumbai Indians,Royal Challengers Bangalore,1254108,Q de Kock,108.69565217391303
Mumbai Indians,Royal Challengers Bangalore,1254108,RD Chahar,0.0
Mumbai Indians,Royal Challengers Bangalore,1254108,RG Sharma,170.37037037037038
Mumbai Indians,Royal Challengers Bangalore,1254108,SA Yadav,100.0
Mumbai Indians,Royal Challengers Bangalore,1254108,TA Boult,0.0
Mumbai Indians,Sunrisers Hyderabad,1136567,BCJ Cutting,100.0
Mumbai Indians,Sunrisers Hyderabad,1136567,E Lewis,166.66666666666669
Mumbai Indians,Sunrisers Hyderabad,1136567,Ishan Kishan,144.44444444444443
Mumbai Indians,Sunrisers Hyderabad,1136567,JJ Bumrah,100.0
Mumbai Indians,Sunrisers Hyderabad,1136567,KA Pollard,121.73913043478262
Mumbai Indians,Sunrisers Hyderabad,1136567,KH Pandya,145.45454545454547
Mumbai Indians,Sunrisers Hyderabad,1136567,M Markande,200.0
Mumbai Indians,Sunrisers Hyderabad,1136567,PJ Sangwan,20.0
Mumbai Indians,Sunrisers Hyderabad,1136567,RG Sharma,110.00000000000001
Mumbai Indians,Sunrisers Hyderabad,1136567,SA Yadav,90.32258064516128
Mumbai Indians,Sunrisers Hyderabad,1136583,E Lewis,55.55555555555556
Mumbai Indians,Sunrisers Hyderabad,1136583,HH Pandya,21.052631578947366
Mumbai Indians,Sunrisers Hyderabad,1136583,Ishan Kishan,0.0
Mumbai Indians,Sunrisers Hyderabad,1136583,JJ Bumrah,120.0
Mumbai Indians,Sunrisers Hyderabad,1136583,KA Pollard,150.0
Mumbai Indians,Sunrisers Hyderabad,1136583,KH Pandya,120.0
Mumbai Indians,Sunrisers Hyderabad,1136583,M Markande,50.0
Mumbai Indians,Sunrisers Hyderabad,1136583,MJ McClenaghan,0.0
Mumbai Indians,Sunrisers Hyderabad,1136583,Mustafizur Rahman,33.33333333333333
Mumbai Indians,Sunrisers Hyderabad,1136583,RG Sharma,33.33333333333333
Mumbai Indians,Sunrisers Hyderabad,1136583,SA Yadav,89.74358974358975
Mumbai Indians,Sunrisers Hyderabad,1178394,HH Pandya,100.0
Mumbai Indians,Sunrisers Hyderabad,1178394,Ishan Kishan,80.95238095238095
Mumbai Indians,Sunrisers Hyderabad,1178394,KA Pollard,175.0
Mumbai Indians,Sunrisers Hyderabad,1178394,KH Pandya,64.28571428571429
Mumbai Indians,Sunrisers Hyderabad,1178394,Q de Kock,105.55555555555556
Mumbai Indians,Sunrisers Hyderabad,1178394,RD Chahar,142.85714285714286
Mumbai Indians,Sunrisers Hyderabad,1178394,RG Sharma,78.57142857142857
Mumbai Indians,Sunrisers Hyderabad,1178394,SA Yadav,87.5
Mumbai Indians,Sunrisers Hyderabad,1178426,E Lewis,16.666666666666664
Mumbai Indians,Sunrisers Hyderabad,1178426,HH Pandya,180.0
Mumbai Indians,Sunrisers Hyderabad,1178426,KA Pollard,111.11111111111111
Mumbai Indians,Sunrisers Hyderabad,1178426,KH Pandya,300.0
Mumbai Indians,Sunrisers Hyderabad,1178426,Q de Kock,129.31034482758622
Mumbai Indians,Sunrisers Hyderabad,1178426,RG Sharma,131.57894736842107
Mumbai Indians,Sunrisers Hyderabad,1178426,SA Yadav,141.1764705882353
Mumbai Indians,Sunrisers Hyderabad,1216538,HH Pandya,147.36842105263156
Mumbai Indians,Sunrisers Hyderabad,1216538,Ishan Kishan,139.1304347826087
Mumbai Indians,Sunrisers Hyderabad,1216538,KA Pollard,200.0
Mumbai Indians,Sunrisers Hyderabad,1216538,KH Pandya,500.0
Mumbai Indians,Sunrisers Hyderabad,1216538,Q de Kock,176.9230769230769
Mumbai Indians,Sunrisers Hyderabad,1216538,RG Sharma,120.0
Mumbai Indians,Sunrisers Hyderabad,1216538,SA Yadav,150.0
Mumbai Indians,Sunrisers Hyderabad,1254066,HH Pandya,133.33333333333331
Mumbai Indians,Sunrisers Hyderabad,1254066,Ishan Kishan,61.904761904761905
Mumbai Indians,Sunrisers Hyderabad,1254066,KA Pollard,168.1818181818182
Mumbai Indians,Sunrisers Hyderabad,1254066,KH Pandya,100.0
Mumbai Indians,Sunrisers Hyderabad,1254066,Q de Kock,107.6923076923077
Mumbai Indians,Sunrisers Hyderabad,1254066,RG Sharma,148.0
Mumbai Indians,Sunrisers Hyderabad,1254066,SA Yadav,166.66666666666669
Punjab Kings,Chennai Super Kings,1254065,CH Gayle,100.0
Punjab Kings,Chennai Super Kings,1254065,DJ Hooda,68.75
Punjab Kings,Chennai Super Kings,1254065,Jhye Richardson,69.56521739130434
Punjab Kings,Chennai Super Kings,1254065,KL Rahul,71.42857142857143
Punjab Kings,Chennai Super Kings,1254065,M Ashwin,42.857142857142854
Punjab Kings,Chennai Super Kings,1254065,MA Agarwal,0.0
Punjab Kings,Chennai Super Kings,1254065,Mohammed Shami,75.0
Punjab Kings,Chennai Super Kings,1254065,N Pooran,0.0
Punjab Kings,Chennai Super Kings,1254065,Shahrukh Khan,128.94736842105263
Punjab Kings,Delhi Capitals,1254068,CH Gayle,122.22222222222223
Punjab Kings,Delhi Capitals,1254068,DJ Hooda,184.6153846153846
Punjab Kings,Delhi Capitals,1254068,KL Rahul,127.45098039215685
Punjab Kings,Delhi Capitals,1254068,MA Agarwal,202.85714285714283
Punjab Kings,Delhi Capitals,1254068,N Pooran,112.5
Punjab Kings,Delhi Capitals,1254068,Shahrukh Khan,300.0
Punjab Kings,Delhi Capitals,1254086,CH Gayle,144.44444444444443
Punjab Kings,Delhi Capitals,1254086,CJ Jordan,66.66666666666666
Punjab Kings,Delhi Capitals,1254086,DJ Hooda,100.0
Punjab Kings,Delhi Capitals,1254086,Dawid Malan,103.84615384615385
Punjab Kings,Delhi Capitals,1254086,H Brar,266.66666666666663
Punjab Kings,Delhi Capitals,1254086,MA Agarwal,170.68965517241378
Punjab Kings,Delhi Capitals,1254086,Prabhsimran Singh,75.0
Punjab Kings,Delhi Capitals,1254086,Shahrukh Khan,80.0
Punjab Kings,Kolkata Knight Riders,1254078,Arshdeep Singh,100.0
Punjab Kings,Kolkata Knight Riders,1254078,CH Gayle,0.0
Punjab Kings,Kolkata Knight Riders,1254078,CJ Jordan,166.66666666666669
Punjab Kings,Kolkata Knight Riders,1254078,DJ Hooda,40.0
Punjab Kings,Kolkata Knight Riders,1254078,KL Rahul,95.0
Punjab Kings,Kolkata Knight Riders,1254078,MA Agarwal,97.14285714285714
Punjab Kings,Kolkata Knight Riders,1254078,Mohammed Shami,50.0
Punjab Kings,Kolkata Knight Riders,1254078,Moises Henriques,66.66666666666666
Punjab Kings,Kolkata Knight Riders,1254078,N Pooran,100.0
Punjab Kings,Kolkata Knight Riders,1254078,R Bishnoi,50.0
Punjab Kings,Kolkata Knight Riders,1254078,Shahrukh Khan,92.85714285714286
Punjab Kings,Kolkata Knight Riders,1254102,Aiden Markram,125.0
Punjab Kings,Kolkata Knight Riders,1254102,DJ Hooda,75.0
Punjab Kings,Kolkata Knight Riders,1254102,KL Rahul,123.21428571428572
Punjab Kings,Kolkata Knight Riders,1254102,MA Agarwal,155.55555555555557
Punjab Kings,Kolkata Knight Riders,1254102,N Pooran,171.42857142857142
Punjab Kings,Kolkata Knight Riders,1254102,Shahrukh Khan,244.44444444444446
Punjab Kings,Mumbai Indians,1254074,CH Gayle,127.77777777777777
Punjab Kings,Mumbai Indians,1254074,KL Rahul,115.38461538461537
Punjab Kings,Mumbai Indians,1254074,MA Agarwal,136.8421052631579
Punjab Kings,Mumbai Indians,1254099,Aiden Markram,143.33333333333334
Punjab Kings,Mumbai Indians,1254099,CH Gayle,25.0
Punjab Kings,Mumbai Indians,1254099,DJ Hooda,111.53846153846155
Punjab Kings,Mumbai Indians,1254099,H Brar,84.21052631578947
Punjab Kings,Mumbai Indians,1254099,KL Rahul,95.65217391304348
Punjab Kings,Mumbai Indians,1254099,Mandeep Singh,114.28571428571428
Punjab Kings,Mumbai Indians,1254099,N Pooran,66.66666666666666
Punjab Kings,Mumbai Indians,1254099,Nathan Ellis,150.0
Punjab Kings,Rajasthan Royals,1254061,CH Gayle,141.3793103448276
Punjab Kings,Rajasthan Royals,1254061,DJ Hooda,240.74074074074073
Punjab Kings,Rajasthan Royals,1254061,Jhye Richardson,0.0
Punjab Kings,Rajasthan Royals,1254061,KL Rahul,188.0
Punjab Kings,Rajasthan Royals,1254061,MA Agarwal,150.0
Punjab Kings,Rajasthan Royals,1254061,N Pooran,0.0
Punjab Kings,Rajasthan Royals,1254061,Shahrukh Khan,150.0
Punjab Kings,Rajasthan Royals,1254111,Aiden Markram,135.0
Punjab Kings,Rajasthan Royals,1254111,DJ Hooda,0.0
Punjab Kings,Rajasthan Royals,1254111,F Allen,0.0
Punjab Kings,Rajasthan Royals,1254111,KL Rahul,148.57142857142858
Punjab Kings,Rajasthan Royals,1254111,MA Agarwal,167.4418604651163
Punjab Kings,Rajasthan Royals,1254111,N Pooran,145.45454545454547
Punjab Kings,Royal Challengers Bangalore,1254083,CH Gayle,188.0
Punjab Kings,Royal Challengers Bangalore,1254083,DJ Hooda,55.55555555555556
Punjab Kings,Royal Challengers Bangalore,1254083,H Brar,152.94117647058823
Punjab Kings,Royal Challengers Bangalore,1254083,KL Rahul,163.1578947368421
Punjab Kings,Royal Challengers Bangalore,1254083,N Pooran,33.33333333333333
Punjab Kings,Royal Challengers Bangalore,1254083,Prabhsimran Singh,100.0
Punjab Kings,Royal Challengers Bangalore,1254083,Shahrukh Khan,0.0
Punjab Kings,Royal Challengers Bangalore,1254090,Aiden Markram,142.85714285714286
Punjab Kings,Royal Challengers Bangalore,1254090,H Brar,150.0
Punjab Kings,Royal Challengers Bangalore,1254090,KL Rahul,114.28571428571428
Punjab Kings,Royal Challengers Bangalore,1254090,MA Agarwal,143.1818181818182
Punjab Kings,Royal Challengers Bangalore,1254090,Moises Henriques,133.33333333333331
Punjab Kings,Royal Challengers Bangalore,1254090,N Pooran,42.857142857142854
Punjab Kings,Royal Challengers Bangalore,1254090,SN Khan,0.0
Punjab Kings,Royal Challengers Bangalore,1254090,Shahrukh Khan,154.54545454545453
Punjab Kings,Sunrisers Hyderabad,1254071,Arshdeep Singh,250.0
Punjab Kings,Sunrisers Hyderabad,1254071,CH Gayle,88.23529411764706
Punjab Kings,Sunrisers Hyderabad,1254071,DJ Hooda,118.18181818181819
Punjab Kings,Sunrisers Hyderabad,1254071,F Allen,70.0
Punjab Kings,Sunrisers Hyderabad,1254071,KL Rahul,66.66666666666666
Punjab Kings,Sunrisers Hyderabad,1254071,M Ashwin,90.0
Punjab Kings,Sunrisers Hyderabad,1254071,MA Agarwal,88.0
Punjab Kings,Sunrisers Hyderabad,1254071,Mohammed Shami,100.0
Punjab Kings,Sunrisers Hyderabad,1254071,Moises Henriques,105.88235294117648
Punjab Kings,Sunrisers Hyderabad,1254071,Shahrukh Khan,133.33333333333331
Punjab Kings,Sunrisers Hyderabad,1254107,Aiden Markram,90.625
Punjab Kings,Sunrisers Hyderabad,1254107,CH Gayle,94.11764705882352
Punjab Kings,Sunrisers Hyderabad,1254107,DJ Hooda,130.0
Punjab Kings,Sunrisers Hyderabad,1254107,H Brar,105.26315789473684
Punjab Kings,Sunrisers Hyderabad,1254107,KL Rahul,100.0
Punjab Kings,Sunrisers Hyderabad,1254107,MA Agarwal,83.33333333333334
Punjab Kings,Sunrisers Hyderabad,1254107,N Pooran,200.0
Punjab Kings,Sunrisers Hyderabad,1254107,Nathan Ellis,108.33333333333333
Rajasthan Royals,Chennai Super Kings,1136577,AM Rahane,138.46153846153845
Rajasthan Royals,Chennai Super Kings,1136577,B Laughlin,0.0
Rajasthan Royals,Chennai Super Kings,1136577,BA Stokes,121.05263157894737
Rajasthan Royals,Chennai Super Kings,1136577,H Klaasen,100.0
Rajasthan Royals,Chennai Super Kings,1136577,JC Buttler,125.0
Rajasthan Royals,Chennai Super Kings,1136577,JD Unadkat,160.0
Rajasthan Royals,Chennai Super Kings,1136577,K Gowtham,50.0
Rajasthan Royals,Chennai Super Kings,1136577,RA Tripathi,100.0
Rajasthan Royals,Chennai Super Kings,1136577,S Gopal,80.0
Rajasthan Royals,Chennai Super Kings,1136577,STR Binny,125.0
Rajasthan Royals,Chennai Super Kings,1136577,SV Samson,66.66666666666666
Rajasthan Royals,Chennai Super Kings,1136603,AM Rahane,133.33333333333331
Rajasthan Royals,Chennai Super Kings,1136603,BA Stokes,157.14285714285714
Rajasthan Royals,Chennai Super Kings,1136603,JC Buttler,160.0
Rajasthan Royals,Chennai Super Kings,1136603,K Gowtham,280.0
Rajasthan Royals,Chennai Super Kings,1136603,P Chopra,133.33333333333331
Rajasthan Royals,Chennai Super Kings,1136603,STR Binny,129.41176470588235
Rajasthan Royals,Chennai Super Kings,1136603,SV Samson,95.65217391304348
Rajasthan Royals,Chennai Super Kings,1175367,AM Rahane,0.0
Rajasthan Royals,Chennai Super Kings,1175367,BA Stokes,180.76923076923077
Rajasthan Royals,Chennai Super Kings,1175367,JC Archer,218.18181818181816
Rajasthan Royals,Chennai Super Kings,1175367,JC Buttler,85.71428571428571
Rajasthan Royals,Chennai Super Kings,1175367,K Gowtham,112.5
Rajasthan Royals,Chennai Super Kings,1175367,RA Tripathi,164.0
Rajasthan Royals,Chennai Super Kings,1175367,S Gopal,33.33333333333333
Rajasthan Royals,Chennai Super Kings,1175367,SPD Smith,93.93939393939394
Rajasthan Royals,Chennai Super Kings,1175367,SV Samson,80.0
Rajasthan Royals,Chennai Super Kings,1178400,AM Rahane,166.66666666666669
Rajasthan Royals,Chennai Super Kings,1178400,BA Stokes,107.40740740740742
Rajasthan Royals,Chennai Super Kings,1178400,JC Archer,108.33333333333333
Rajasthan Royals,Chennai Super Kings,1178400,JC Buttler,229.99999999999997
Rajasthan Royals,Chennai Super Kings,1178400,R Parag,114.28571428571428
Rajasthan Royals,Chennai Super Kings,1178400,RA Tripathi,83.33333333333334
Rajasthan Royals,Chennai Super Kings,1178400,S Gopal,271.42857142857144
Rajasthan Royals,Chennai Super Kings,1178400,SPD Smith,68.18181818181817
Rajasthan Royals,Chennai Super Kings,1178400,SV Samson,100.0
Rajasthan Royals,Chennai Super Kings,1216496,GC Smith,292.0
Rajasthan Royals,Chennai Super Kings,1216496,JC Archer,1000.0
Rajasthan Royals,Chennai Super Kings,1216496,KL Rahul,250.0
Rajasthan Royals,Chennai Super Kings,1216496,R Parag,300.0
Rajasthan Royals,Chennai Super Kings,1216496,RV Uthappa,111.11111111111111
Rajasthan Royals,Chennai Super Kings,1216496,S Kaul,200.0
Rajasthan Royals,Chennai Super Kings,1216496,SV Samson,483.8709677419355
Rajasthan Royals,Chennai Super Kings,1216496,TK Curran,244.44444444444446
Rajasthan Royals,Chennai Super Kings,1254069,CH Morris,0.0
Rajasthan Royals,Chennai Super Kings,1254069,DA Miller,60.0
Rajasthan Royals,Chennai Super Kings,1254069,JC Buttler,148.57142857142858
Rajasthan Royals,Chennai Super Kings,1254069,JD Unadkat,155.55555555555557
Rajasthan Royals,Chennai Super Kings,1254069,M Vohra,127.27272727272727
Rajasthan Royals,Chennai Super Kings,1254069,Mustafizur Rahman,0.0
Rajasthan Royals,Chennai Super Kings,1254069,R Parag,42.857142857142854
Rajasthan Royals,Chennai Super Kings,1254069,R Tewatia,140.0
Rajasthan Royals,Chennai Super Kings,1254069,S Dube,95.45454545454545
Rajasthan Royals,Chennai Super Kings,1254069,SV Samson,20.0
Rajasthan Royals,Chennai Super Kings,1254089,Evin Lewis,225.0
Rajasthan Royals,Chennai Super Kings,1254089,Glenn Phillips,187.5
Rajasthan Royals,Chennai Super Kings,1254089,S Dube,160.46511627906978
Rajasthan Royals,Chennai Super Kings,1254089,SV Samson,120.83333333333333
Rajasthan Royals,Chennai Super Kings,1254089,Yashasvi Jaiswal,238.0952380952381
Rajasthan Royals,Delhi Capitals,1178415,AJ Turner,0.0
Rajasthan Royals,Delhi Capitals,1178415,AM Rahane,166.15384615384616
Rajasthan Royals,Delhi Capitals,1178415,BA Stokes,100.0
Rajasthan Royals,Delhi Capitals,1178415,R Parag,133.33333333333331
Rajasthan Royals,Delhi Capitals,1178415,SPD Smith,154.54545454545453
Rajasthan Royals,Delhi Capitals,1178415,STR Binny,142.85714285714286
Rajasthan Royals,Delhi Capitals,1178428,AM Rahane,50.0
Rajasthan Royals,Delhi Capitals,1178428,IS Sodhi,75.0
Rajasthan Royals,Delhi Capitals,1178428,K Gowtham,100.0
Rajasthan Royals,Delhi Capitals,1178428,LS Livingstone,107.6923076923077
Rajasthan Royals,Delhi Capitals,1178428,MK Lomror,266.66666666666663
Rajasthan Royals,Delhi Capitals,1178428,R Parag,103.77358490566037
Rajasthan Royals,Delhi Capitals,1178428,S Gopal,66.66666666666666
Rajasthan Royals,Delhi Capitals,1178428,STR Binny,0.0
Rajasthan Royals,Delhi Capitals,1178428,SV Samson,66.66666666666666
Rajasthan Royals,Delhi Capitals,1178428,VR Aaron,42.857142857142854
Rajasthan Royals,Delhi Capitals,1254064,CH Morris,200.0
Rajasthan Royals,Delhi Capitals,1254064,DA Miller,144.1860465116279
Rajasthan Royals,Delhi Capitals,1254064,JC Buttler,42.857142857142854
Rajasthan Royals,Delhi Capitals,1254064,JD Unadkat,157.14285714285714
Rajasthan Royals,Delhi Capitals,1254064,M Vohra,90.9090909090909
Rajasthan Royals,Delhi Capitals,1254064,R Parag,40.0
Rajasthan Royals,Delhi Capitals,1254064,R Tewatia,111.11111111111111
Rajasthan Royals,Delhi Capitals,1254064,S Dube,28.57142857142857
Rajasthan Royals,Delhi Capitals,1254064,SV Samson,133.33333333333331
Rajasthan Royals,Delhi Capitals,1254097,DA Miller,70.0
